Nom_dé,Seed,Rank,Résultat,Index
scale_dice,1711719408717619557,Challenger,0,40
scale_dice,1711719408717654146,Challenger,20,40
scale_dice,1711719408717673876,Challenger,20,40
scale_dice,1711719408717693562,Challenger,0,40
scale_dice,1711719408717713242,Challenger,20,40
scale_dice,1711719408717732860,Challenger,20,40
scale_dice,1711719408717752459,Challenger,0,40
scale_dice,1711719408717772147,Challenger,20,40
scale_dice,1711719408717791778,Challenger,20,40
scale_dice,1711719408717811438,Challenger,0,40
scale_dice,1711719408717831186,Challenger,20,40
scale_dice,1711719408717850795,Challenger,0,40
scale_dice,1711719408717870296,Challenger,20,40
scale_dice,1711719408717889916,Challenger,0,40
scale_dice,1711719408717909562,Challenger,20,40
scale_dice,1711719408717929142,Challenger,20,40
scale_dice,1711719408717948764,Challenger,0,40
scale_dice,1711719408717968331,Challenger,20,40
scale_dice,1711719408717987875,Challenger,0,40
scale_dice,1711719408718007548,Challenger,0,40
scale_dice,1711719408718028503,Challenger,0,40
scale_dice,1711719408718049357,Challenger,0,40
scale_dice,1711719408718070318,Challenger,0,40
scale_dice,1711719408718091281,Challenger,20,40
scale_dice,1711719408718112217,Challenger,20,40
scale_dice,1711719408718133155,Challenger,0,40
scale_dice,1711719408718154097,Challenger,0,40
scale_dice,1711719408718175033,Challenger,0,40
scale_dice,1711719408718195926,Challenger,0,40
scale_dice,1711719408718216806,Challenger,20,40
scale_dice,1711719408718237760,Challenger,20,40
scale_dice,1711719408718258749,Challenger,20,40
scale_dice,1711719408718279587,Challenger,0,40
scale_dice,1711719408718300507,Challenger,0,40
scale_dice,1711719408718321476,Challenger,0,40
unscale_dice,1711719440332792629,Iron,0,41
unscale_dice,1711719440332832369,Iron,0,41
unscale_dice,1711719440332856968,Iron,0,41
unscale_dice,1711719440332881028,Iron,0,41
unscale_dice,1711719440332905072,Iron,20,41
unscale_dice,1711719440332929398,Iron,0,41
unscale_dice,1711719440332953564,Iron,0,41
unscale_dice,1711719440332977615,Iron,0,41
unscale_dice,1711719440333001623,Iron,0,41
unscale_dice,1711719440333025599,Iron,0,41
unscale_dice,1711719440333049679,Iron,0,41
unscale_dice,1711719440333073740,Iron,0,41
unscale_dice,1711719440333097915,Iron,0,41
unscale_dice,1711719440333121931,Iron,0,41
unscale_dice,1711719440333145937,Iron,0,41
unscale_dice,1711719440333169953,Iron,0,41
unscale_dice,1711719440333194051,Iron,0,41
unscale_dice,1711719440333218119,Iron,0,41
unscale_dice,1711719440333242146,Iron,0,41
unscale_dice,1711719440333266204,Iron,0,41
unscale_dice,1711719440333290318,Iron,0,41
unscale_dice,1711719440333314378,Iron,0,41
unscale_dice,1711719440333338464,Iron,0,41
unscale_dice,1711719440333362449,Iron,0,41
unscale_dice,1711719440333386577,Iron,20,41
unscale_dice,1711719440333410682,Iron,0,41
unscale_dice,1711719440333434696,Iron,0,41
unscale_dice,1711719440333458730,Iron,0,41
unscale_dice,1711719440333482753,Iron,20,41
unscale_dice,1711719440333506851,Iron,0,41
unscale_dice,1711719440333530819,Iron,0,41
unscale_dice,1711719440333554956,Iron,0,41
unscale_dice,1711719440333578986,Iron,0,41
unscale_dice,1711719440333603097,Iron,0,41
unscale_dice,1711719440333627067,Iron,0,41
unscale_dice,1711719440333651123,Iron,0,41
unscale_dice,1711719440333675228,Iron,0,41
unscale_dice,1711719440333699307,Iron,0,41
unscale_dice,1711719440333723317,Iron,0,41
unscale_dice,1711719440333747248,Iron,0,41
unscale_dice,1711719440333771346,Iron,0,41
unscale_dice,1711719440333795367,Iron,20,41
unscale_dice,1711719440333819410,Iron,0,41
unscale_dice,1711719440333843377,Iron,0,41
unscale_dice,1711719440333867405,Iron,0,41
unscale_dice,1711719440333891440,Iron,0,41
unscale_dice,1711719440333915492,Iron,0,41
unscale_dice,1711719440333939506,Iron,0,41
unscale_dice,1711719440333963505,Iron,0,41
unscale_dice,1711719440333987571,Iron,0,41
unscale_dice,1711719440334011580,Iron,0,41
unscale_dice,1711719440334035647,Iron,0,41
unscale_dice,1711719440334059608,Iron,0,41
unscale_dice,1711719440334083670,Iron,20,41
unscale_dice,1711719440334108057,Iron,0,41
unscale_dice,1711719440334132101,Iron,0,41
unscale_dice,1711719440334156092,Iron,20,41
unscale_dice,1711719440334180121,Iron,0,41
unscale_dice,1711719440334204143,Iron,0,41
unscale_dice,1711719440334228117,Iron,0,41
unscale_dice,1711719440334252099,Iron,0,41
unscale_dice,1711719440334276107,Iron,0,41
unscale_dice,1711719440334300167,Iron,0,41
unscale_dice,1711719440334324225,Iron,0,41
unscale_dice,1711719440334348209,Iron,0,41
unscale_dice,1711719440334372228,Iron,20,41
unscale_dice,1711719440334396233,Iron,0,41
unscale_dice,1711719440334420276,Iron,0,41
unscale_dice,1711719440334444248,Iron,0,41
unscale_dice,1711719440334468229,Iron,0,41
unscale_dice,1711719440334492219,Iron,0,41
unscale_dice,1711719440334516248,Iron,20,41
unscale_dice,1711719440334540227,Iron,0,41
unscale_dice,1711719440334564285,Iron,20,41
unscale_dice,1711719440334588276,Iron,0,41
unscale_dice,1711719440334612268,Iron,0,41
unscale_dice,1711719440334636298,Iron,0,41
unscale_dice,1711719440334660298,Iron,0,41
unscale_dice,1711719440334684352,Iron,0,41
unscale_dice,1711719440334708361,Iron,0,41
unscale_dice,1711719440334732404,Iron,20,41
unscale_dice,1711719440334756587,Iron,20,41
unscale_dice,1711719440334780608,Iron,0,41
unscale_dice,1711719440334827237,Iron,0,41
unscale_dice,1711719440334851416,Iron,0,41
unscale_dice,1711719440334875747,Iron,20,41
unscale_dice,1711719440334899854,Iron,0,41
unscale_dice,1711719440334923929,Iron,20,41
unscale_dice,1711719440334948083,Iron,0,41
unscale_dice,1711719440334972081,Iron,0,41
unscale_dice,1711719440334996081,Iron,0,41
unscale_dice,1711719440335020264,Iron,0,41
unscale_dice,1711719440335044398,Iron,0,41
unscale_dice,1711719440335068415,Iron,0,41
unscale_dice,1711719440335092432,Iron,0,41
unscale_dice,1711719440335116389,Iron,0,41
unscale_dice,1711719440335140520,Iron,0,41
unscale_dice,1711719440335164503,Iron,0,41
unscale_dice,1711719440335188462,Iron,0,41
unscale_dice,1711719440335212634,Iron,0,41
unscale_dice,1711719440335236835,Iron,0,41
unscale_dice,1711719440335260853,Iron,0,41
unscale_dice,1711719440335284916,Iron,0,41
unscale_dice,1711719440335360162,Iron,0,41
unscale_dice,1711719440335384470,Iron,0,41
unscale_dice,1711719440335408586,Iron,0,41
unscale_dice,1711719440335432680,Iron,20,41
unscale_dice,1711719440335456792,Iron,0,41
unscale_dice,1711719440335480849,Iron,0,41
unscale_dice,1711719440335504840,Iron,0,41
unscale_dice,1711719440335528977,Iron,0,41
unscale_dice,1711719440335552981,Iron,0,41
unscale_dice,1711719440335577030,Iron,0,41
unscale_dice,1711719440335601004,Iron,0,41
unscale_dice,1711719440335625000,Iron,0,41
unscale_dice,1711719440335648986,Iron,0,41
unscale_dice,1711719440335673100,Iron,0,41
unscale_dice,1711719440335697181,Iron,0,41
unscale_dice,1711719440335721369,Iron,20,41
unscale_dice,1711719440335745527,Iron,0,41
unscale_dice,1711719440335769543,Iron,0,41
unscale_dice,1711719440335793657,Iron,0,41
unscale_dice,1711719440335817679,Iron,0,41
unscale_dice,1711719440335841717,Iron,20,41
unscale_dice,1711719440335865711,Iron,0,41
unscale_dice,1711719440335889724,Iron,0,41
unscale_dice,1711719440335913839,Iron,20,41
unscale_dice,1711719440335937861,Iron,0,41
unscale_dice,1711719440335962014,Iron,0,41
unscale_dice,1711719440335986084,Iron,0,41
unscale_dice,1711719440336010132,Iron,0,41
unscale_dice,1711719440336034115,Iron,0,41
unscale_dice,1711719440336058113,Iron,0,41
unscale_dice,1711719440336082188,Iron,20,41
unscale_dice,1711719440336106232,Iron,0,41
unscale_dice,1711719440336130233,Iron,0,41
unscale_dice,1711719440336154226,Iron,0,41
unscale_dice,1711719440336178251,Iron,0,41
unscale_dice,1711719440336202317,Iron,0,41
unscale_dice,1711719440336226317,Iron,0,41
unscale_dice,1711719440336250308,Iron,0,41
unscale_dice,1711719440336274325,Iron,0,41
unscale_dice,1711719440336298377,Iron,0,41
unscale_dice,1711719440336322409,Iron,0,41
unscale_dice,1711719440336346462,Iron,20,41
unscale_dice,1711719440336370550,Iron,0,41
unscale_dice,1711719440336394701,Iron,0,41
unscale_dice,1711719440336418760,Iron,0,41
unscale_dice,1711719440336442787,Iron,0,41
unscale_dice,1711719440336466776,Iron,0,41
unscale_dice,1711719440336490781,Iron,0,41
unscale_dice,1711719440336514890,Iron,20,41
unscale_dice,1711719440336538925,Iron,0,41
unscale_dice,1711719440336562981,Iron,0,41
unscale_dice,1711719440336587017,Iron,0,41
unscale_dice,1711719440336611078,Iron,0,41
unscale_dice,1711719440336635131,Iron,0,41
unscale_dice,1711719440336659184,Iron,20,41
unscale_dice,1711719440336683236,Iron,0,41
unscale_dice,1711719440336707270,Iron,0,41
unscale_dice,1711719440336731337,Iron,0,41
unscale_dice,1711719440336758667,Iron,0,41
unscale_dice,1711719440336782830,Iron,20,41
unscale_dice,1711719440336806974,Iron,0,41
unscale_dice,1711719440336831018,Iron,0,41
unscale_dice,1711719440336855064,Iron,0,41
unscale_dice,1711719440336879209,Iron,0,41
unscale_dice,1711719440336903322,Iron,0,41
unscale_dice,1711719440336927366,Iron,0,41
unscale_dice,1711719440336951435,Iron,0,41
unscale_dice,1711719440336975451,Iron,0,41
unscale_dice,1711719440336999544,Iron,0,41
unscale_dice,1711719440337023488,Iron,20,41
unscale_dice,1711719440337047606,Iron,0,41
unscale_dice,1711719440337071633,Iron,0,41
unscale_dice,1711719440337095649,Iron,0,41
unscale_dice,1711719440337119677,Iron,0,41
unscale_dice,1711719440337143756,Iron,0,41
unscale_dice,1711719440337167913,Iron,0,41
unscale_dice,1711719440337192017,Iron,0,41
unscale_dice,1711719440337216130,Iron,0,41
unscale_dice,1711719440337240221,Iron,0,41
unscale_dice,1711719440337264445,Iron,20,41
unscale_dice,1711719440337288537,Iron,0,41
unscale_dice,1711719440337312561,Iron,0,41
unscale_dice,1711719440337336712,Iron,0,41
unscale_dice,1711719440337360831,Iron,0,41
unscale_dice,1711719440337384920,Iron,0,41
unscale_dice,1711719440337408920,Iron,20,41
unscale_dice,1711719440337432963,Iron,0,41
unscale_dice,1711719440337457015,Iron,0,41
unscale_dice,1711719440337481011,Iron,0,41
unscale_dice,1711719440337505043,Iron,0,41
unscale_dice,1711719440337529092,Iron,20,41
unscale_dice,1711719440337553085,Iron,0,41
unscale_dice,1711719440337577193,Iron,0,41
unscale_dice,1711719440337601195,Iron,0,41
unscale_dice,1711719440337625211,Iron,20,41
unscale_dice,1711719440337649280,Iron,20,41
unscale_dice,1711719440337673341,Iron,20,41
unscale_dice,1711719440337697359,Iron,0,41
unscale_dice,1711719440337721368,Iron,0,41
unscale_dice,1711719440337745437,Iron,0,41
unscale_dice,1711719440337769463,Iron,0,41
unscale_dice,1711719440337793514,Iron,0,41
unscale_dice,1711719440337832185,Iron,0,41
unscale_dice,1711719440337856345,Iron,0,41
unscale_dice,1711719440337880528,Iron,20,41
unscale_dice,1711719440337904592,Iron,0,41
unscale_dice,1711719440337928702,Iron,0,41
unscale_dice,1711719440337952829,Iron,20,41
unscale_dice,1711719440337976986,Iron,0,41
unscale_dice,1711719440338001081,Iron,0,41
unscale_dice,1711719440338025154,Iron,0,41
unscale_dice,1711719440338049253,Iron,0,41
unscale_dice,1711719440338073261,Iron,0,41
unscale_dice,1711719440338097277,Iron,0,41
unscale_dice,1711719440338121426,Iron,0,41
unscale_dice,1711719440338145481,Iron,0,41
unscale_dice,1711719440338169619,Iron,0,41
unscale_dice,1711719440338193701,Iron,0,41
unscale_dice,1711719440338217787,Iron,0,41
unscale_dice,1711719440338241814,Iron,0,41
unscale_dice,1711719440338265889,Iron,0,41
unscale_dice,1711719440338289920,Iron,0,41
unscale_dice,1711719440338313948,Iron,0,41
unscale_dice,1711719440338337982,Iron,20,41
unscale_dice,1711719440338362073,Iron,0,41
unscale_dice,1711719440338386239,Iron,0,41
unscale_dice,1711719440338410280,Iron,0,41
unscale_dice,1711719440338434387,Iron,0,41
unscale_dice,1711719440338458384,Iron,0,41
unscale_dice,1711719440338482491,Iron,0,41
unscale_dice,1711719440338506505,Iron,0,41
unscale_dice,1711719440338530564,Iron,0,41
unscale_dice,1711719440338554633,Iron,20,41
unscale_dice,1711719440338578655,Iron,0,41
unscale_dice,1711719440338602689,Iron,0,41
unscale_dice,1711719440338626676,Iron,0,41
unscale_dice,1711719440338650694,Iron,0,41
unscale_dice,1711719440338674726,Iron,0,41
unscale_dice,1711719440338698828,Iron,0,41
unscale_dice,1711719440338722966,Iron,0,41
unscale_dice,1711719440338746983,Iron,0,41
unscale_dice,1711719440338770977,Iron,0,41
unscale_dice,1711719440338795113,Iron,0,41
unscale_dice,1711719440338828522,Iron,0,41
unscale_dice,1711719440338852826,Iron,0,41
unscale_dice,1711719440338876849,Iron,0,41
unscale_dice,1711719440338901021,Iron,0,41
unscale_dice,1711719440338925038,Iron,20,41
unscale_dice,1711719440338949079,Iron,0,41
unscale_dice,1711719440338973310,Iron,0,41
unscale_dice,1711719440338997376,Iron,20,41
unscale_dice,1711719440339021412,Iron,0,41
unscale_dice,1711719440339045460,Iron,0,41
unscale_dice,1711719440339069496,Iron,0,41
unscale_dice,1711719440339093517,Iron,0,41
unscale_dice,1711719440339117228,Iron,0,41
unscale_dice,1711719440339139510,Iron,0,41
unscale_dice,1711719440339161844,Iron,0,41
unscale_dice,1711719440339184153,Iron,0,41
unscale_dice,1711719440339206430,Iron,0,41
unscale_dice,1711719440339228750,Iron,0,41
unscale_dice,1711719440339251048,Iron,0,41
unscale_dice,1711719440339273299,Iron,0,41
unscale_dice,1711719440339295649,Iron,0,41
unscale_dice,1711719440339317915,Iron,0,41
unscale_dice,1711719440339340215,Iron,0,41
unscale_dice,1711719440339362484,Iron,0,41
unscale_dice,1711719440339384874,Iron,0,41
unscale_dice,1711719440339407165,Iron,0,41
unscale_dice,1711719440339429456,Iron,0,41
unscale_dice,1711719440339451716,Iron,0,41
unscale_dice,1711719440339474012,Iron,0,41
unscale_dice,1711719440339496256,Iron,0,41
unscale_dice,1711719440339518564,Iron,0,41
unscale_dice,1711719440339540880,Iron,0,41
unscale_dice,1711719440339563150,Iron,20,41
unscale_dice,1711719440339585467,Iron,0,41
unscale_dice,1711719440339607764,Iron,0,41
unscale_dice,1711719440339630045,Iron,0,41
unscale_dice,1711719440339652343,Iron,0,41
unscale_dice,1711719440339674638,Iron,0,41
unscale_dice,1711719440339696976,Iron,0,41
unscale_dice,1711719440339719254,Iron,0,41
unscale_dice,1711719440339741562,Iron,0,41
unscale_dice,1711719440339763868,Iron,0,41
unscale_dice,1711719440339786242,Iron,0,41
unscale_dice,1711719440339808515,Iron,0,41
unscale_dice,1711719440339830810,Iron,0,41
unscale_dice,1711719440339853090,Iron,20,41
unscale_dice,1711719440339875369,Iron,0,41
unscale_dice,1711719440339897653,Iron,20,41
unscale_dice,1711719440339919970,Iron,0,41
unscale_dice,1711719440339942269,Iron,0,41
unscale_dice,1711719440339964627,Iron,0,41
unscale_dice,1711719440339986964,Iron,0,41
unscale_dice,1711719440340009371,Iron,20,41
unscale_dice,1711719440340031798,Iron,0,41
unscale_dice,1711719440340054086,Iron,0,41
unscale_dice,1711719440340076403,Iron,0,41
unscale_dice,1711719440340098772,Iron,0,41
unscale_dice,1711719440340121144,Iron,0,41
unscale_dice,1711719440340143471,Iron,0,41
unscale_dice,1711719440340165801,Iron,0,41
unscale_dice,1711719440340188106,Iron,0,41
unscale_dice,1711719440340224942,Iron,0,41
unscale_dice,1711719440340247347,Iron,0,41
unscale_dice,1711719440340269774,Iron,0,41
unscale_dice,1711719440340293134,Iron,20,41
unscale_dice,1711719440340315583,Iron,0,41
unscale_dice,1711719440340337888,Iron,0,41
unscale_dice,1711719440340360245,Iron,0,41
unscale_dice,1711719440340382541,Iron,0,41
unscale_dice,1711719440340404917,Iron,20,41
unscale_dice,1711719440340427259,Iron,0,41
unscale_dice,1711719440340449600,Iron,0,41
unscale_dice,1711719440340471896,Iron,20,41
unscale_dice,1711719440340494369,Iron,0,41
unscale_dice,1711719440340516684,Iron,0,41
unscale_dice,1711719440340538979,Iron,0,41
unscale_dice,1711719440340561283,Iron,20,41
unscale_dice,1711719440340583588,Iron,20,41
unscale_dice,1711719440340606016,Iron,0,41
unscale_dice,1711719440340628330,Iron,0,41
unscale_dice,1711719440340650714,Iron,0,41
unscale_dice,1711719440340673091,Iron,0,41
unscale_dice,1711719440340695358,Iron,0,41
unscale_dice,1711719440340717771,Iron,0,41
unscale_dice,1711719440340740054,Iron,0,41
unscale_dice,1711719440340762356,Iron,0,41
unscale_dice,1711719440340799664,Iron,0,41
unscale_dice,1711719440340822169,Iron,0,41
unscale_dice,1711719440340844553,Iron,20,41
unscale_dice,1711719440340866920,Iron,0,41
unscale_dice,1711719440340889328,Iron,0,41
unscale_dice,1711719440340911743,Iron,0,41
unscale_dice,1711719440340934102,Iron,20,41
unscale_dice,1711719440340956575,Iron,0,41
unscale_dice,1711719440340978966,Iron,0,41
unscale_dice,1711719440341001376,Iron,0,41
unscale_dice,1711719440341023742,Iron,0,41
unscale_dice,1711719440341046223,Iron,0,41
unscale_dice,1711719440341068509,Iron,0,41
unscale_dice,1711719440341090827,Iron,20,41
unscale_dice,1711719440341113172,Iron,0,41
unscale_dice,1711719440341135507,Iron,0,41
unscale_dice,1711719440341157814,Iron,0,41
unscale_dice,1711719440341180093,Iron,0,41
unscale_dice,1711719440341202413,Iron,0,41
unscale_dice,1711719440341224683,Iron,0,41
unscale_dice,1711719440341246989,Iron,20,41
unscale_dice,1711719440341269328,Iron,0,41
unscale_dice,1711719440341291782,Iron,0,41
unscale_dice,1711719440341314048,Iron,20,41
unscale_dice,1711719440341336394,Iron,0,41
unscale_dice,1711719440341358702,Iron,0,41
unscale_dice,1711719440341381131,Iron,20,41
unscale_dice,1711719440341403401,Iron,20,41
unscale_dice,1711719440341425791,Iron,0,41
unscale_dice,1711719440341448238,Iron,0,41
unscale_dice,1711719440341470563,Iron,0,41
unscale_dice,1711719440341492872,Iron,0,41
unscale_dice,1711719440341515171,Iron,0,41
unscale_dice,1711719440341537581,Iron,0,41
unscale_dice,1711719440341559875,Iron,0,41
unscale_dice,1711719440341582281,Iron,0,41
unscale_dice,1711719440341604627,Iron,20,41
unscale_dice,1711719440341627029,Iron,0,41
unscale_dice,1711719440341649280,Iron,0,41
unscale_dice,1711719440341671591,Iron,0,41
unscale_dice,1711719440341693914,Iron,0,41
unscale_dice,1711719440341716297,Iron,0,41
unscale_dice,1711719440341738622,Iron,0,41
unscale_dice,1711719440341761040,Iron,0,41
unscale_dice,1711719440341783349,Iron,20,41
unscale_dice,1711719440341805629,Iron,0,41
unscale_dice,1711719440341828079,Iron,20,41
unscale_dice,1711719440341850396,Iron,20,41
unscale_dice,1711719440341872723,Iron,0,41
unscale_dice,1711719440341895132,Iron,20,41
unscale_dice,1711719440341917593,Iron,20,41
unscale_dice,1711719440341939885,Iron,20,41
unscale_dice,1711719440341962196,Iron,0,41
unscale_dice,1711719440341984639,Iron,0,41
unscale_dice,1711719440342007048,Iron,0,41
unscale_dice,1711719440342029467,Iron,0,41
unscale_dice,1711719440342051789,Iron,0,41
unscale_dice,1711719440342074116,Iron,0,41
unscale_dice,1711719440342096423,Iron,20,41
unscale_dice,1711719440342118747,Iron,0,41
unscale_dice,1711719440342141070,Iron,0,41
unscale_dice,1711719440342163404,Iron,0,41
unscale_dice,1711719440342185695,Iron,0,41
unscale_dice,1711719440342208091,Iron,0,41
unscale_dice,1711719440342230523,Iron,20,41
unscale_dice,1711719440342252897,Iron,20,41
unscale_dice,1711719440342275236,Iron,0,41
unscale_dice,1711719440342297553,Iron,0,41
unscale_dice,1711719440342319852,Iron,0,41
unscale_dice,1711719440342342132,Iron,0,41
unscale_dice,1711719440342364524,Iron,0,41
unscale_dice,1711719440342386863,Iron,0,41
unscale_dice,1711719440342409272,Iron,0,41
unscale_dice,1711719440342431687,Iron,0,41
unscale_dice,1711719440342453968,Iron,0,41
unscale_dice,1711719440342476372,Iron,0,41
unscale_dice,1711719440342498683,Iron,0,41
unscale_dice,1711719440342533285,Iron,0,41
unscale_dice,1711719440342555671,Iron,0,41
unscale_dice,1711719440342578055,Iron,0,41
unscale_dice,1711719440342600374,Iron,0,41
unscale_dice,1711719440342622652,Iron,0,41
unscale_dice,1711719440342645001,Iron,0,41
unscale_dice,1711719440342667317,Iron,0,41
unscale_dice,1711719440342689563,Iron,0,41
unscale_dice,1711719440342712003,Iron,0,41
unscale_dice,1711719440342734439,Iron,0,41
unscale_dice,1711719440342756861,Iron,0,41
unscale_dice,1711719440342779232,Iron,0,41
unscale_dice,1711719440342808171,Iron,0,41
unscale_dice,1711719440342831050,Iron,0,41
unscale_dice,1711719440342853439,Iron,0,41
unscale_dice,1711719440342875941,Iron,0,41
unscale_dice,1711719440342898207,Iron,0,41
unscale_dice,1711719440342920590,Iron,0,41
unscale_dice,1711719440342943031,Iron,20,41
unscale_dice,1711719440342965321,Iron,0,41
unscale_dice,1711719440342987788,Iron,0,41
unscale_dice,1711719440343010100,Iron,0,41
unscale_dice,1711719440343032446,Iron,20,41
unscale_dice,1711719440343055167,Iron,0,41
unscale_dice,1711719440343077529,Iron,0,41
unscale_dice,1711719440343099894,Iron,20,41
unscale_dice,1711719440343122274,Iron,0,41
unscale_dice,1711719440343144608,Iron,0,41
unscale_dice,1711719440343167026,Iron,0,41
unscale_dice,1711719440343189254,Iron,0,41
unscale_dice,1711719440343211643,Iron,0,41
unscale_dice,1711719440343233969,Iron,0,41
unscale_dice,1711719440343256319,Iron,0,41
unscale_dice,1711719440343278572,Iron,0,41
unscale_dice,1711719440343300956,Iron,0,41
unscale_dice,1711719440343323244,Iron,0,41
unscale_dice,1711719440343345571,Iron,20,41
unscale_dice,1711719440343367883,Iron,0,41
unscale_dice,1711719440343390214,Iron,0,41
unscale_dice,1711719440343412541,Iron,0,41
unscale_dice,1711719440343434824,Iron,20,41
unscale_dice,1711719440343457146,Iron,0,41
unscale_dice,1711719440343479586,Iron,0,41
unscale_dice,1711719440343501954,Iron,0,41
unscale_dice,1711719440343524335,Iron,0,41
unscale_dice,1711719440343546652,Iron,20,41
unscale_dice,1711719440343568991,Iron,20,41
unscale_dice,1711719440343591265,Iron,0,41
unscale_dice,1711719440343613611,Iron,20,41
unscale_dice,1711719440343635935,Iron,0,41
unscale_dice,1711719440343658281,Iron,0,41
unscale_dice,1711719440343680630,Iron,0,41
unscale_dice,1711719440343703032,Iron,0,41
unscale_dice,1711719440343725289,Iron,0,41
unscale_dice,1711719440343747695,Iron,0,41
unscale_dice,1711719440343770000,Iron,20,41
unscale_dice,1711719440343792320,Iron,0,41
unscale_dice,1711719440343814656,Iron,0,41
unscale_dice,1711719440343837133,Iron,0,41
unscale_dice,1711719440343859483,Iron,0,41
unscale_dice,1711719440343881819,Iron,0,41
unscale_dice,1711719440343904130,Iron,0,41
unscale_dice,1711719440343926507,Iron,20,41
unscale_dice,1711719440343948844,Iron,0,41
unscale_dice,1711719440343971121,Iron,0,41
unscale_dice,1711719440343993411,Iron,0,41
unscale_dice,1711719440344015699,Iron,0,41
unscale_dice,1711719440344037977,Iron,0,41
unscale_dice,1711719440344060248,Iron,20,41
unscale_dice,1711719440344082544,Iron,0,41
unscale_dice,1711719440344104829,Iron,0,41
unscale_dice,1711719440344127117,Iron,0,41
unscale_dice,1711719440344149444,Iron,0,41
unscale_dice,1711719440344171750,Iron,20,41
unscale_dice,1711719440344194033,Iron,0,41
unscale_dice,1711719440344216354,Iron,0,41
unscale_dice,1711719440344238670,Iron,0,41
unscale_dice,1711719440344260987,Iron,0,41
unscale_dice,1711719440344283274,Iron,0,41
unscale_dice,1711719440344305593,Iron,0,41
unscale_dice,1711719440344327937,Iron,0,41
unscale_dice,1711719440344350285,Iron,0,41
unscale_dice,1711719440344372588,Iron,0,41
unscale_dice,1711719440344394874,Iron,0,41
unscale_dice,1711719440344417182,Iron,0,41
unscale_dice,1711719440344439474,Iron,0,41
unscale_dice,1711719440344461784,Iron,0,41
unscale_dice,1711719440344484081,Iron,0,41
unscale_dice,1711719440344506390,Iron,0,41
unscale_dice,1711719440344528699,Iron,0,41
unscale_dice,1711719440344550970,Iron,0,41
unscale_dice,1711719440344573302,Iron,0,41
unscale_dice,1711719440344595575,Iron,0,41
unscale_dice,1711719440344620623,Iron,0,41
unscale_dice,1711719440344643093,Iron,0,41
unscale_dice,1711719440344665439,Iron,0,41
unscale_dice,1711719440344687719,Iron,0,41
unscale_dice,1711719440344710092,Iron,20,41
unscale_dice,1711719440344732607,Iron,20,41
unscale_dice,1711719440344754906,Iron,0,41
unscale_dice,1711719440344777287,Iron,0,41
unscale_dice,1711719440344799627,Iron,20,41
unscale_dice,1711719440344839201,Iron,20,41
unscale_dice,1711719440344861673,Iron,0,41
unscale_dice,1711719440344883982,Iron,0,41
unscale_dice,1711719440344906420,Iron,0,41
unscale_dice,1711719440344928717,Iron,0,41
unscale_dice,1711719440344951156,Iron,0,41
unscale_dice,1711719440344973585,Iron,0,41
unscale_dice,1711719440344995983,Iron,0,41
unscale_dice,1711719440345018374,Iron,0,41
unscale_dice,1711719440345040773,Iron,0,41
unscale_dice,1711719440345063185,Iron,0,41
unscale_dice,1711719440345085503,Iron,0,41
unscale_dice,1711719440345108001,Iron,0,41
unscale_dice,1711719440345130444,Iron,0,41
unscale_dice,1711719440345152850,Iron,0,41
unscale_dice,1711719440345175149,Iron,20,41
unscale_dice,1711719440345197529,Iron,0,41
unscale_dice,1711719440345219846,Iron,0,41
unscale_dice,1711719440345242186,Iron,0,41
unscale_dice,1711719440345264498,Iron,20,41
unscale_dice,1711719440345286852,Iron,0,41
unscale_dice,1711719440345309236,Iron,20,41
unscale_dice,1711719440345331524,Iron,20,41
unscale_dice,1711719440345354026,Iron,0,41
unscale_dice,1711719440345376400,Iron,0,41
unscale_dice,1711719440345398699,Iron,0,41
unscale_dice,1711719440345420955,Iron,0,41
unscale_dice,1711719440345443347,Iron,0,41
unscale_dice,1711719440345465735,Iron,0,41
unscale_dice,1711719440345488039,Iron,0,41
unscale_dice,1711719440345510336,Iron,0,41
unscale_dice,1711719440345532699,Iron,0,41
unscale_dice,1711719440345555081,Iron,0,41
unscale_dice,1711719440345577574,Iron,0,41
unscale_dice,1711719440345599898,Iron,0,41
unscale_dice,1711719440345622214,Iron,0,41
unscale_dice,1711719440345644537,Iron,0,41
unscale_dice,1711719440345666875,Iron,0,41
unscale_dice,1711719440345689210,Iron,0,41
unscale_dice,1711719440345711492,Iron,0,41
unscale_dice,1711719440345733818,Iron,0,41
unscale_dice,1711719440345756266,Iron,0,41
unscale_dice,1711719440345778628,Iron,0,41
unscale_dice,1711719440345800947,Iron,0,41
unscale_dice,1711719440345823319,Iron,0,41
unscale_dice,1711719440345845634,Iron,0,41
unscale_dice,1711719440345868049,Iron,20,41
unscale_dice,1711719440345890349,Iron,0,41
unscale_dice,1711719440345912744,Iron,0,41
unscale_dice,1711719440345935030,Iron,0,41
unscale_dice,1711719440345957349,Iron,0,41
unscale_dice,1711719440345979676,Iron,0,41
unscale_dice,1711719440346001972,Iron,0,41
unscale_dice,1711719440346024286,Iron,0,41
unscale_dice,1711719440346046638,Iron,0,41
unscale_dice,1711719440346068941,Iron,0,41
unscale_dice,1711719440346091270,Iron,0,41
unscale_dice,1711719440346113628,Iron,0,41
unscale_dice,1711719440346135950,Iron,0,41
unscale_dice,1711719440346158247,Iron,0,41
unscale_dice,1711719440346180517,Iron,0,41
